termination_id,employee_id,termination_date,termination_type,termination_reason,voluntary_flag,regrettable_flag,department,business_unit,sub_department,job_family,job_level,manager_id,tenure_months,country,segment
TERM0001096,1096,2020-11-17,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,78,15,BR,retail_ops
TERM0001140,1140,2020-11-16,Redundancy,Redundancy,false,false,Regional Operations,Retail,Region North,General Management,IC1,31,13,BR,retail_ops
TERM0001196,1196,2020-11-21,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC2,517,12,BR,retail_ops
TERM0001355,1355,2020-11-19,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,General Management,IC1,174,1,BR,retail_ops
TERM0000241,241,2020-11-28,Resignation,Resignation,true,false,Customer Operations,Customer,Returns,Customer Support,IC1,765,60,BR,customer
TERM0001243,1243,2020-11-16,Retirement,Retirement,true,false,Customer Operations,Customer,Order Support,Customer Support,IC1,765,11,BR,customer
TERM0000638,638,2020-11-16,Resignation,Resignation,true,true,People,Corporate,HR Business Partner,People,IC2,278,38,BR,corporate
TERM0000923,923,2020-11-27,Resignation,Resignation,true,false,Strategy,Corporate,PMO,Strategy,IC2,494,24,BR,corporate
TERM0001081,1081,2020-11-24,Retirement,Retirement,true,false,Risk,Corporate,Fraud,Risk & Compliance,IC2,1014,15,BR,corporate
TERM0001278,1278,2020-11-28,Performance,Performance,false,false,Digital Marketing,Digital,Paid Media,Marketing,IC2,760,6,BR,digital
TERM0001088,1088,2020-12-22,Retirement,Retirement,true,false,Store Operations,Retail,Security,Store Operations,M1,503,16,BR,retail_ops
TERM0001338,1338,2020-12-21,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,1307,3,BR,retail_ops
TERM0000952,952,2020-12-16,Resignation,Resignation,true,false,Planning,Supply Chain,Supply Planning,Data,IC2,802,24,BR,supply
TERM0001132,1132,2020-12-24,EndOfContract,EndOfContract,false,false,Logistics,Supply Chain,Last Mile,Logistics,IC2,959,15,CO,supply
TERM0001213,1213,2020-12-26,Resignation,Resignation,true,false,Planning,Supply Chain,Supply Planning,Data,IC2,474,13,BR,supply
TERM0001272,1272,2020-12-22,Resignation,Resignation,true,true,Logistics,Supply Chain,Transportation,Logistics,IC1,330,7,BR,supply
TERM0000090,90,2020-12-16,Retirement,Retirement,true,false,Customer Experience,Customer,CX Design,Design,IC3,516,112,BR,customer
TERM0000754,754,2020-12-21,Resignation,Resignation,true,true,Product,Digital,Product Management,Product Management,IC2,977,33,BR,digital
TERM0001273,1273,2020-12-17,Resignation,Resignation,true,true,Engineering,Digital,Frontend,Software Engineering,IC2,522,7,BR,digital
TERM0001359,1359,2020-12-24,Resignation,Resignation,true,false,E-commerce,Digital,Catalog,Product Management,IC1,245,1,BR,digital
TERM0000078,78,2021-01-27,Resignation,Resignation,true,true,Visual Merchandising,Retail,Store Design,Design,IC2,960,83,BR,retail_ops
TERM0000205,205,2021-01-19,Resignation,Resignation,true,true,Visual Merchandising,Retail,Merchandising,Design,IC4,493,137,BR,retail_ops
TERM0001205,1205,2021-01-19,Resignation,Resignation,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,1158,14,BR,retail_ops
TERM0001284,1284,2021-01-22,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,882,7,BR,retail_ops
TERM0001293,1293,2021-01-20,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1229,7,BR,retail_ops
TERM0001303,1303,2021-01-23,Other,Other,false,false,Regional Operations,Retail,Region North,Store Operations,IC1,139,6,BR,retail_ops
TERM0001323,1323,2021-01-19,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC2,1322,5,BR,retail_ops
TERM0001344,1344,2021-01-21,Other,Other,false,false,Regional Operations,Retail,Region North,General Management,IC1,139,3,BR,retail_ops
TERM0001351,1351,2021-01-25,Layoff,Layoff,false,false,Sales,Retail,Floor Sales,Sales,IC1,1151,3,BR,retail_ops
TERM0001354,1354,2021-01-26,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,1031,3,AR,retail_ops
TERM0001385,1385,2021-01-22,EndOfContract,EndOfContract,false,false,Visual Merchandising,Retail,Store Design,Store Operations,IC2,223,2,BR,retail_ops
TERM0001406,1406,2021-01-19,Performance,Performance,false,false,Regional Operations,Retail,Region South,Store Operations,IC2,18,2,BR,retail_ops
TERM0001055,1055,2021-01-28,Retirement,Retirement,true,false,Logistics,Supply Chain,Reverse Logistics,Logistics,IC1,568,18,BR,supply
TERM0001233,1233,2021-01-19,Resignation,Resignation,true,true,Procurement,Supply Chain,Sourcing,Procurement,IC3,297,14,BR,supply
TERM0001296,1296,2021-01-17,EndOfContract,EndOfContract,false,false,Procurement,Supply Chain,Sourcing,Procurement,IC4,863,6,BR,supply
TERM0001370,1370,2021-01-23,Other,Other,false,false,Logistics,Supply Chain,Transportation,Logistics,IC3,966,2,BR,supply
TERM0001392,1392,2021-01-25,Resignation,Resignation,true,false,Distribution Centers,Supply Chain,Inventory,Warehouse,IC1,1222,2,BR,supply
TERM0001398,1398,2021-01-17,EndOfContract,EndOfContract,false,false,Distribution Centers,Supply Chain,Inbound,Warehouse,IC1,915,2,BR,supply
TERM0001157,1157,2021-01-24,Retirement,Retirement,true,false,Customer Service,Customer,Chat,Customer Support,IC1,116,15,BR,customer
TERM0000594,594,2021-01-21,Redundancy,Redundancy,false,false,Data & Analytics,Corporate,Data Governance,Data,IC1,557,43,BR,corporate
TERM0001035,1035,2021-01-22,Resignation,Resignation,true,true,Risk,Corporate,Internal Audit,Risk & Compliance,IC3,261,19,BR,corporate
TERM0001061,1061,2021-01-17,Resignation,Resignation,true,true,Legal,Corporate,Labor Legal,Legal,IC2,403,18,BR,corporate
TERM0001261,1261,2021-01-28,Retirement,Retirement,true,false,Finance,Corporate,Accounting,Finance,IC2,254,13,BR,corporate
TERM0000066,66,2021-02-28,Resignation,Resignation,true,false,Store Operations,Retail,Store Management,Store Operations,IC2,691,110,BR,retail_ops
TERM0000414,414,2021-02-23,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,1307,58,BR,retail_ops
TERM0000812,812,2021-02-17,Redundancy,Redundancy,false,false,Visual Merchandising,Retail,Store Design,Design,IC2,273,31,BR,retail_ops
TERM0000911,911,2021-02-19,Retirement,Retirement,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,77,27,BR,retail_ops
TERM0000937,937,2021-02-20,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,926,27,BR,retail_ops
TERM0001086,1086,2021-02-25,Other,Other,false,false,Sales,Retail,Floor Sales,Sales,IC1,1443,18,BR,retail_ops
TERM0001251,1251,2021-02-19,Other,Other,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC2,294,14,BR,retail_ops
TERM0001310,1310,2021-02-26,Layoff,Layoff,false,false,Store Operations,Retail,Store Management,Store Operations,IC1,751,7,MX,retail_ops
TERM0001341,1341,2021-02-18,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,975,4,BR,retail_ops
TERM0001360,1360,2021-02-22,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,1219,3,BR,retail_ops
TERM0001362,1362,2021-02-21,Other,Other,false,false,Visual Merchandising,Retail,Merchandising,Design,IC1,1170,3,BR,retail_ops
TERM0001396,1396,2021-02-21,Resignation,Resignation,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,1085,3,CL,retail_ops
TERM0000780,780,2021-02-22,Retirement,Retirement,true,false,Procurement,Supply Chain,Sourcing,Procurement,IC2,551,33,BR,supply
TERM0001348,1348,2021-02-19,Performance,Performance,false,false,Logistics,Supply Chain,Last Mile,Logistics,IC1,1257,4,BR,supply
TERM0001364,1364,2021-02-21,EndOfContract,EndOfContract,false,true,Logistics,Supply Chain,Reverse Logistics,Logistics,IC1,1079,3,MX,supply
TERM0000828,828,2021-02-16,Resignation,Resignation,true,true,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,899,31,AR,customer
TERM0001112,1112,2021-02-28,EndOfContract,EndOfContract,false,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC2,1245,17,BR,customer
TERM0001155,1155,2021-02-19,Layoff,Layoff,false,false,Customer Experience,Customer,Voice of Customer,Design,IC1,645,16,BR,customer
TERM0001217,1217,2021-02-26,Resignation,Resignation,true,true,Customer Service,Customer,Chat,Customer Support,IC1,788,15,MX,customer
TERM0000933,933,2021-02-21,Retirement,Retirement,true,false,People,Corporate,Learning & Development,People,M4,309,27,BR,corporate
TERM0001002,1002,2021-02-24,Performance,Performance,false,false,Marketing,Corporate,CRM,Marketing,IC2,1231,22,BR,corporate
TERM0001177,1177,2021-02-22,Resignation,Resignation,true,true,Marketing,Corporate,CRM,Marketing,IC1,1071,15,BR,corporate
TERM0001294,1294,2021-02-27,Redundancy,Redundancy,false,false,Risk,Corporate,Fraud,Risk & Compliance,IC2,794,7,BR,corporate
TERM0000244,244,2021-02-17,Resignation,Resignation,true,true,Digital Marketing,Digital,Lifecycle,Marketing,IC1,172,69,BR,digital
TERM0000528,528,2021-02-28,Performance,Performance,false,false,Engineering,Digital,Platform,Software Engineering,M1,281,51,BR,digital
TERM0001234,1234,2021-02-17,EndOfContract,EndOfContract,false,false,E-commerce,Digital,Checkout,Product Management,IC1,245,15,BR,digital
TERM0000181,181,2021-03-28,Resignation,Resignation,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,M2,700,62,BR,retail_ops
TERM0000217,217,2021-03-16,Resignation,Resignation,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,223,138,BR,retail_ops
TERM0000544,544,2021-03-24,EndOfContract,EndOfContract,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,223,48,BR,retail_ops
TERM0000577,577,2021-03-17,Other,Other,false,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,223,46,BR,retail_ops
TERM0000776,776,2021-03-17,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC1,139,34,BR,retail_ops
TERM0000954,954,2021-03-22,Resignation,Resignation,true,false,Regional Operations,Retail,Region Southeast,General Management,IC1,1015,27,BR,retail_ops
TERM0001111,1111,2021-03-16,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,General Management,IC3,343,18,AR,retail_ops
TERM0001147,1147,2021-03-24,Resignation,Resignation,true,true,Regional Operations,Retail,Region North,General Management,IC1,1142,17,BR,retail_ops
TERM0001161,1161,2021-03-23,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,898,17,AR,retail_ops
TERM0001250,1250,2021-03-23,EndOfContract,EndOfContract,false,false,Sales,Retail,Floor Sales,Sales,IC3,1018,15,BR,retail_ops
TERM0001137,1137,2021-03-27,Retirement,Retirement,true,false,Procurement,Supply Chain,Sourcing,Procurement,IC2,551,17,BR,supply
TERM0001420,1420,2021-03-18,Retirement,Retirement,true,false,Planning,Supply Chain,Demand Planning,Data,IC2,1079,4,MX,supply
TERM0001435,1435,2021-03-27,EndOfContract,EndOfContract,false,false,Procurement,Supply Chain,Supplier Management,Procurement,IC1,1212,3,BR,supply
TERM0001223,1223,2021-03-25,Retirement,Retirement,true,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,899,16,AR,customer
TERM0001330,1330,2021-03-19,Resignation,Resignation,true,true,Customer Service,Customer,Chat,Customer Support,IC2,959,6,CO,customer
TERM0001427,1427,2021-03-18,Retirement,Retirement,true,false,Customer Service,Customer,Escalations,Customer Support,IC1,461,4,BR,customer
TERM0000504,504,2021-03-21,Resignation,Resignation,true,false,Data & Analytics,Corporate,Business Intelligence,Data,IC1,735,52,BR,corporate
TERM0000948,948,2021-03-24,Retirement,Retirement,true,false,Procurement,Corporate,Contracts,Procurement,IC4,29,27,BR,corporate
TERM0001163,1163,2021-03-24,Retirement,Retirement,true,false,Engineering,Digital,Frontend,Software Engineering,M2,872,16,BR,digital
TERM0001301,1301,2021-03-19,Resignation,Resignation,true,true,Engineering,Digital,SRE,Software Engineering,IC1,1368,8,BR,digital
TERM0000018,18,2021-04-21,Retirement,Retirement,true,false,Store Operations,Retail,Cashier,Store Operations,IC3,1152,83,BR,retail_ops
TERM0000091,91,2021-04-17,Resignation,Resignation,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,308,98,BR,retail_ops
TERM0000341,341,2021-04-28,Other,Other,false,false,Sales,Retail,Key Accounts,Sales,M1,8,79,AR,retail_ops
TERM0000502,502,2021-04-24,Redundancy,Redundancy,false,false,Visual Merchandising,Retail,Merchandising,Design,IC2,294,53,BR,retail_ops
TERM0000616,616,2021-04-19,Retirement,Retirement,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,925,45,BR,retail_ops
TERM0000619,619,2021-04-28,Resignation,Resignation,true,true,Store Operations,Retail,Cashier,Store Operations,IC1,1158,44,BR,retail_ops
TERM0000691,691,2021-04-26,Resignation,Resignation,true,true,Store Operations,Retail,Stockroom,Store Operations,IC3,467,41,BR,retail_ops
TERM0000767,767,2021-04-16,Other,Other,false,false,Sales,Retail,Key Accounts,Sales,IC1,160,36,BR,retail_ops
TERM0000832,832,2021-04-28,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,788,32,MX,retail_ops
TERM0000879,879,2021-04-20,Retirement,Retirement,true,false,Regional Operations,Retail,Region North,General Management,IC1,174,30,BR,retail_ops
TERM0000949,949,2021-04-21,Resignation,Resignation,true,true,Visual Merchandising,Retail,Store Design,Design,IC1,656,28,BR,retail_ops
TERM0001200,1200,2021-04-24,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Design,IC1,1307,17,BR,retail_ops
TERM0001298,1298,2021-04-27,Resignation,Resignation,true,false,Sales,Retail,Key Accounts,Sales,IC1,1235,9,BR,retail_ops
TERM0001335,1335,2021-04-26,Layoff,Layoff,false,false,Store Operations,Retail,Security,Store Operations,IC2,961,7,BR,retail_ops
TERM0001357,1357,2021-04-19,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC1,1203,5,AR,retail_ops
TERM0001365,1365,2021-04-18,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,1229,5,BR,retail_ops
TERM0001393,1393,2021-04-26,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,959,5,CO,retail_ops
TERM0001394,1394,2021-04-23,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,Store Operations,IC2,365,5,AR,retail_ops
TERM0001395,1395,2021-04-21,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1229,5,BR,retail_ops
TERM0001404,1404,2021-04-23,Resignation,Resignation,true,true,Store Operations,Retail,Stockroom,Store Operations,IC1,977,5,AR,retail_ops
TERM0000342,342,2021-04-16,Retirement,Retirement,true,false,Customer Operations,Customer,Order Support,Customer Support,IC2,946,89,BR,customer
TERM0000444,444,2021-04-27,Retirement,Retirement,true,false,Strategy,Corporate,M&A,Strategy,IC4,29,57,BR,corporate
TERM0001107,1107,2021-04-28,Performance,Performance,false,false,Legal,Corporate,Labor Legal,Legal,IC3,968,19,BR,corporate
TERM0000930,930,2021-05-17,Layoff,Layoff,false,true,Visual Merchandising,Retail,Store Design,Store Operations,IC1,436,30,BR,retail_ops
TERM0001075,1075,2021-05-22,Resignation,Resignation,true,false,Sales,Retail,Key Accounts,Sales,IC1,26,21,BR,retail_ops
TERM0001114,1114,2021-05-16,Layoff,Layoff,false,false,Sales,Retail,Floor Sales,Sales,IC1,128,20,BR,retail_ops
TERM0001374,1374,2021-05-18,Retirement,Retirement,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,572,6,AR,retail_ops
TERM0001380,1380,2021-05-23,Layoff,Layoff,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,1113,6,CL,retail_ops
TERM0001384,1384,2021-05-21,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC1,959,6,CO,retail_ops
TERM0001449,1449,2021-05-23,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC2,518,3,BR,retail_ops
TERM0000817,817,2021-05-16,Performance,Performance,false,false,Logistics,Supply Chain,Last Mile,Logistics,IC1,57,34,CO,supply
TERM0001153,1153,2021-05-27,Retirement,Retirement,true,false,Procurement,Supply Chain,Supplier Management,Procurement,IC1,1068,19,AR,supply
TERM0000842,842,2021-05-27,Resignation,Resignation,true,false,Customer Operations,Customer,Returns,Customer Support,IC3,448,33,BR,customer
TERM0001366,1366,2021-05-26,Resignation,Resignation,true,true,Customer Experience,Customer,CX Design,Customer Support,IC1,976,6,BR,customer
TERM0001439,1439,2021-05-20,Redundancy,Redundancy,false,false,Customer Operations,Customer,Returns,Logistics,IC1,1275,5,AR,customer
TERM0001423,1423,2021-05-23,Redundancy,Redundancy,false,false,UX,Digital,Design System,Design,IC2,1267,6,BR,digital
TERM0000189,189,2021-06-28,Other,Other,false,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC2,960,145,BR,retail_ops
TERM0000506,506,2021-06-25,Layoff,Layoff,false,true,Regional Operations,Retail,Region Southeast,General Management,IC2,375,55,AR,retail_ops
TERM0001309,1309,2021-06-22,Other,Other,false,false,Sales,Retail,Floor Sales,Sales,IC1,473,11,BR,retail_ops
TERM0001339,1339,2021-06-28,Retirement,Retirement,true,false,Regional Operations,Retail,Region North,General Management,IC1,1325,8,BR,retail_ops
TERM0001346,1346,2021-06-17,Resignation,Resignation,true,false,Store Operations,Retail,Cashier,Store Operations,IC1,850,8,BR,retail_ops
TERM0001397,1397,2021-06-28,Redundancy,Redundancy,false,false,Regional Operations,Retail,Region South,Store Operations,IC1,466,7,BR,retail_ops
TERM0001400,1400,2021-06-27,Resignation,Resignation,true,true,Sales,Retail,Key Accounts,Sales,IC1,1235,7,BR,retail_ops
TERM0001447,1447,2021-06-17,Redundancy,Redundancy,false,false,Sales,Retail,Key Accounts,Sales,IC1,950,4,MX,retail_ops
TERM0001505,1505,2021-06-18,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,656,2,BR,retail_ops
TERM0001521,1521,2021-06-16,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,26,1,BR,retail_ops
TERM0001530,1530,2021-06-26,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,Store Operations,IC1,101,1,BR,retail_ops
TERM0001058,1058,2021-06-17,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Inventory,Warehouse,IC2,814,23,BR,supply
TERM0001068,1068,2021-06-20,Performance,Performance,false,false,Procurement,Supply Chain,Sourcing,Procurement,M2,899,23,AR,supply
TERM0001410,1410,2021-06-16,Other,Other,false,false,Planning,Supply Chain,Demand Planning,Logistics,IC1,452,7,AR,supply
TERM0000596,596,2021-06-27,Resignation,Resignation,true,true,Customer Service,Customer,Chat,Customer Support,IC1,592,48,BR,customer
TERM0001337,1337,2021-06-16,Retirement,Retirement,true,false,Customer Service,Customer,Chat,Customer Support,IC1,93,9,BR,customer
TERM0001409,1409,2021-06-26,EndOfContract,EndOfContract,false,false,Customer Experience,Customer,CX Design,Design,IC1,645,7,BR,customer
TERM0001481,1481,2021-06-16,EndOfContract,EndOfContract,false,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,620,3,BR,customer
TERM0000324,324,2021-06-23,Resignation,Resignation,true,true,Finance,Corporate,Accounting,Finance,IC2,254,132,BR,corporate
TERM0001016,1016,2021-06-20,Retirement,Retirement,true,false,Finance,Corporate,FP&A,Finance,IC2,906,25,BR,corporate
TERM0001467,1467,2021-06-23,Other,Other,false,true,People,Corporate,Talent Acquisition,People,IC2,352,3,AR,corporate
TERM0000558,558,2021-07-20,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,473,52,BR,retail_ops
TERM0000666,666,2021-07-27,Resignation,Resignation,true,false,Store Operations,Retail,Store Management,Store Operations,IC1,1191,44,AR,retail_ops
TERM0000698,698,2021-07-27,Retirement,Retirement,true,false,Sales,Retail,Floor Sales,Sales,IC1,1318,44,BR,retail_ops
TERM0001143,1143,2021-07-16,Layoff,Layoff,false,false,Sales,Retail,Floor Sales,Sales,IC1,882,21,BR,retail_ops
TERM0001356,1356,2021-07-23,Resignation,Resignation,true,false,Sales,Retail,Floor Sales,Sales,IC1,1171,8,BR,retail_ops
TERM0001381,1381,2021-07-16,Resignation,Resignation,true,true,Visual Merchandising,Retail,Store Design,Store Operations,IC1,1170,8,BR,retail_ops
TERM0001446,1446,2021-07-17,Retirement,Retirement,true,true,Store Operations,Retail,Cashier,Store Operations,IC1,77,5,BR,retail_ops
TERM0001450,1450,2021-07-26,Resignation,Resignation,true,false,Store Operations,Retail,Security,Store Operations,IC1,977,5,AR,retail_ops
TERM0001468,1468,2021-07-24,Retirement,Retirement,true,true,Sales,Retail,Key Accounts,Sales,M2,868,4,CL,retail_ops
TERM0001472,1472,2021-07-23,Resignation,Resignation,true,false,Regional Operations,Retail,Region South,Store Operations,IC2,1049,4,BR,retail_ops
TERM0000802,802,2021-07-26,Resignation,Resignation,true,true,Planning,Supply Chain,Supply Planning,Logistics,IC3,45,37,BR,supply
TERM0001399,1399,2021-07-18,Resignation,Resignation,true,false,Distribution Centers,Supply Chain,Inbound,Warehouse,IC1,109,8,BR,supply
TERM0001487,1487,2021-07-22,Layoff,Layoff,false,false,Planning,Supply Chain,Supply Planning,Logistics,IC1,984,3,MX,supply
TERM0001497,1497,2021-07-16,Resignation,Resignation,true,true,Logistics,Supply Chain,Last Mile,Logistics,IC4,874,3,BR,supply
TERM0000750,750,2021-07-28,Resignation,Resignation,true,true,Customer Service,Customer,Chat,Customer Support,M1,196,40,BR,customer
TERM0001175,1175,2021-07-22,Redundancy,Redundancy,false,false,Customer Experience,Customer,CX Design,Design,IC1,645,20,BR,customer
TERM0001486,1486,2021-07-25,Retirement,Retirement,true,false,Customer Service,Customer,Chat,Customer Support,IC1,461,3,BR,customer
TERM0000031,31,2021-08-21,EndOfContract,EndOfContract,false,false,Regional Operations,Retail,Region Southeast,Store Operations,IC2,1049,111,BR,retail_ops
TERM0000279,279,2021-08-17,Performance,Performance,false,false,Visual Merchandising,Retail,Store Design,Design,IC1,238,149,BR,retail_ops
TERM0000657,657,2021-08-24,Resignation,Resignation,true,true,Regional Operations,Retail,Region South,Store Operations,IC2,518,46,BR,retail_ops
TERM0000950,950,2021-08-17,Performance,Performance,false,false,Sales,Retail,Key Accounts,Sales,IC3,82,32,MX,retail_ops
TERM0001141,1141,2021-08-24,Retirement,Retirement,true,false,Regional Operations,Retail,Region South,General Management,IC2,1512,22,MX,retail_ops
TERM0001319,1319,2021-08-25,Layoff,Layoff,false,false,Visual Merchandising,Retail,Store Design,Design,IC2,294,12,BR,retail_ops
TERM0001336,1336,2021-08-28,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Design,IC5,252,11,BR,retail_ops
TERM0001408,1408,2021-08-17,Resignation,Resignation,true,true,Sales,Retail,Floor Sales,Sales,IC1,898,9,AR,retail_ops
TERM0001419,1419,2021-08-28,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Design,IC1,959,9,CO,retail_ops
TERM0001479,1479,2021-08-24,Layoff,Layoff,false,true,Visual Merchandising,Retail,Merchandising,Store Operations,IC1,1307,5,BR,retail_ops
TERM0001549,1549,2021-08-17,Retirement,Retirement,true,false,Visual Merchandising,Retail,Merchandising,Store Operations,M1,623,2,BR,retail_ops
TERM0001605,1605,2021-08-19,Resignation,Resignation,true,false,Store Operations,Retail,Stockroom,Store Operations,IC1,395,1,BR,retail_ops
TERM0001290,1290,2021-08-17,Performance,Performance,false,false,Distribution Centers,Supply Chain,Inbound,Warehouse,IC1,786,14,CO,supply
TERM0001433,1433,2021-08-22,Resignation,Resignation,true,true,Planning,Supply Chain,Supply Planning,Logistics,IC1,148,8,BR,supply
TERM0000288,288,2021-08-23,Resignation,Resignation,true,true,Customer Operations,Customer,Returns,Logistics,IC2,252,80,BR,customer
TERM0000831,831,2021-08-26,Retirement,Retirement,true,false,Customer Operations,Customer,Returns,Logistics,IC1,1050,37,BR,customer
TERM0001156,1156,2021-08-20,Resignation,Resignation,true,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,645,22,BR,customer
TERM0001221,1221,2021-08-25,EndOfContract,EndOfContract,false,false,Customer Service,Customer,Contact Center,Customer Support,IC1,521,21,BR,customer
TERM0001305,1305,2021-08-24,Retirement,Retirement,true,false,Customer Service,Customer,Escalations,Customer Support,IC2,242,13,BR,customer
TERM0001430,1430,2021-08-20,Layoff,Layoff,false,true,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,1292,9,AR,customer
TERM0001432,1432,2021-08-23,Retirement,Retirement,true,false,Customer Service,Customer,Escalations,Customer Support,IC1,521,8,BR,customer
TERM0001554,1554,2021-08-25,EndOfContract,EndOfContract,false,false,Customer Experience,Customer,Voice of Customer,Customer Support,IC1,1421,2,MX,customer
TERM0000238,238,2021-09-26,Other,Other,false,false,Regional Operations,Retail,Region Southeast,General Management,IC2,518,69,BR,retail_ops
TERM0000918,918,2021-09-16,EndOfContract,EndOfContract,false,true,Visual Merchandising,Retail,Merchandising,Store Operations,M2,700,34,BR,retail_ops
TERM0000935,935,2021-09-22,Layoff,Layoff,false,false,Sales,Retail,Key Accounts,Sales,M1,65,34,BR,retail_ops
TERM0001033,1033,2021-09-25,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Store Operations,IC2,960,27,BR,retail_ops
TERM0001121,1121,2021-09-27,Resignation,Resignation,true,false,Visual Merchandising,Retail,Store Design,Design,IC1,1031,24,AR,retail_ops
TERM0001159,1159,2021-09-27,Resignation,Resignation,true,true,Sales,Retail,Key Accounts,Sales,IC1,1151,23,BR,retail_ops
TERM0001195,1195,2021-09-22,EndOfContract,EndOfContract,false,true,Store Operations,Retail,Store Management,Store Operations,IC1,1158,22,BR,retail_ops
TERM0001329,1329,2021-09-26,Resignation,Resignation,true,true,Regional Operations,Retail,Region Southeast,General Management,IC1,395,12,BR,retail_ops
TERM0001375,1375,2021-09-26,Redundancy,Redundancy,false,false,Store Operations,Retail,Store Management,Store Operations,IC1,1191,10,AR,retail_ops
TERM0001448,1448,2021-09-17,Layoff,Layoff,false,false,Regional Operations,Retail,Region South,Store Operations,IC1,229,7,BR,retail_ops
TERM0001475,1475,2021-09-27,Retirement,Retirement,true,false,Sales,Retail,Key Accounts,Sales,IC1,975,6,BR,retail_ops
TERM0001517,1517,2021-09-25,Resignation,Resignation,true,false,Store Operations,Retail,Security,Store Operations,IC1,925,5,BR,retail_ops
TERM0001525,1525,2021-09-21,Retirement,Retirement,true,false,Regional Operations,Retail,Region Southeast,Store Operations,IC1,1203,4,AR,retail_ops
TERM0001536,1536,2021-09-23,Resignation,Resignation,true,false,Sales,Retail,Key Accounts,Sales,IC1,1085,4,CL,retail_ops
TERM0000166,166,2021-09-27,Resignation,Resignation,true,true,Distribution Centers,Supply Chain,Inventory,Warehouse,IC3,741,68,BR,supply
TERM0000737,737,2021-09-21,Retirement,Retirement,true,false,Procurement,Supply Chain,Sourcing,Procurement,IC1,1500,42,BR,supply
TERM0000972,972,2021-09-20,Retirement,Retirement,true,false,Distribution Centers,Supply Chain,Inventory,Warehouse,IC1,770,33,BR,supply
TERM0000951,951,2021-09-16,Resignation,Resignation,true,true,Customer Service,Customer,Contact Center,Customer Support,IC2,243,33,BR,customer
TERM0001253,1253,2021-09-17,Retirement,Retirement,true,false,Customer Operations,Customer,Order Support,Customer Support,IC1,765,21,BR,customer
